Unknown all shoots,Unknown forest coverage,Unknown supply percentage,Quercus petraea all shoots,Quercus petraea forest coverage,Quercus petraea supply percentage,Quercus robur all shoots,Quercus robur forest coverage,Quercus robur supply percentage,Quercus cerris all shoots,Quercus cerris forest coverage,Quercus cerris supply percentage,Fraxinus excelsior all shoots,Fraxinus excelsior forest coverage,Fraxinus excelsior supply percentage,Fraxinus ornus all shoots,Fraxinus ornus forest coverage,Fraxinus ornus supply percentage,Carpinus betulus all shoots,Carpinus betulus forest coverage,Carpinus betulus supply percentage,Fagus sylvatica all shoots,Fagus sylvatica forest coverage,Fagus sylvatica supply percentage,Acer pseudoplatanus all shoots,Acer pseudoplatanus forest coverage,Acer pseudoplatanus supply percentage,Acer platanoides all shoots,Acer platanoides forest coverage,Acer platanoides supply percentage,Acer campestre all shoots,Acer campestre forest coverage,Acer campestre supply percentage,Pinus sylvestris all shoots,Pinus sylvestris forest coverage,Pinus sylvestris supply percentage,Robinia pseudoacacia all shoots,Robinia pseudoacacia forest coverage,Robinia pseudoacacia supply percentage,Ligustrum vulgare  all shoots,Ligustrum vulgare  forest coverage,Ligustrum vulgare  supply percentage,Crataegus monogyna all shoots,Crataegus monogyna forest coverage,Crataegus monogyna supply percentage,Cornus mas all shoots,Cornus mas forest coverage,Cornus mas supply percentage,Cornus sanguinea all shoots,Cornus sanguinea forest coverage,Cornus sanguinea supply percentage,Prunus spinosa all shoots,Prunus spinosa forest coverage,Prunus spinosa supply percentage,Rubus fruticosus  all shoots,Rubus fruticosus  forest coverage,Rubus fruticosus  supply percentage,Rosa canina  all shoots,Rosa canina  forest coverage,Rosa canina  supply percentage,Sambucus nigra all shoots,Sambucus nigra forest coverage,Sambucus nigra supply percentage,Acer tataricum all shoots,Acer tataricum forest coverage,Acer tataricum supply percentage,Prunus avium  all shoots,Prunus avium  forest coverage,Prunus avium  supply percentage,Corylus avellana all shoots,Corylus avellana forest coverage,Corylus avellana supply percentage,Ulmus minor  all shoots,Ulmus minor  forest coverage,Ulmus minor  supply percentage,Sorbus aucuparia all shoots,Sorbus aucuparia forest coverage,Sorbus aucuparia supply percentage,Pyrus pyraster  all shoots,Pyrus pyraster  forest coverage,Pyrus pyraster  supply percentage,Euonymus verrucosus all shoots,Euonymus verrucosus forest coverage,Euonymus verrucosus supply percentage,Quercus pubescens all shoots,Quercus pubescens forest coverage,Quercus pubescens supply percentage
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,4,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,18,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,0,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,10,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,0,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,6,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,5,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,0,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,1,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,3,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,0,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,1,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,0,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,3,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,1,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,0,0.1,0.12076353720296065,4,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,3,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,0,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,16,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,0,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,4,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,1,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,6,0.09666666666666666,0.1312816517335411,9,0.1,0.12076353720296065,4,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,0,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,16,0.09666666666666666,0.1312816517335411,0,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,7,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,0,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,15,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,10,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,1,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,9,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,6,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,6,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,0,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,5,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,4,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,0,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,4,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,7,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,0,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,14,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,4,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,0,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,0,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,9,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,0,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
0,0.006666666666666667,0.011297234125438255,0,0.03,0.013245033112582781,0,0.0,0.0,0,0.01,0.006622516556291391,0,0.013333333333333334,0.004674717569146864,0,0.10666666666666667,0.19984417608102845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.03333333333333333,0.049863654070899883,0,0.0,0.0,0,0.0,0.0,0,0.13,0.11414102064666927,0,0.13666666666666666,0.17958706661472537,0,0.006666666666666667,0.008959875340864823,0,0.0033333333333333335,0.0019477989871445266,0,0.09666666666666666,0.1312816517335411,0,0.1,0.12076353720296065,0,0.08,0.13595636930268795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.018698870276587457,0,0.01,0.0031164783794312427,0.0,0.0,0.0
